DatasetName,BaseModel,Stereotype,Epoch,TestAcc,TestBAcc,TestmaF1,TestBmaF1,DevmaF1,TestDevmaF1,FactualKeywordFairness,CounterfactualKeywordFairness,Batch,NGRAM
ARC,TextRCNN,Noun,9,0.609375,0.6015625,0.2556547619047619,0.2597794134433446,0.09091292673571155,0.2874869999176973,43.02376617685563,43.115798637194736,1,1
ARC,TextCNN,RandomMask,17,0.5703125,0.625,0.35324074074074074,0.40232941661513094,0.3419392818097721,0.46846405228758164,41.78082825571446,41.62947880072273,1,1
HyperPartisan,TextRCNN,Noun,3,0.6461538461538462,0.6615384615384615,0.6091503267973856,0.5774231678486997,0.6097495286830057,0.5054945054945056,18.862236012252044,18.219195929124904,1,1
ARC,TextCNN,Noun,15,0.6015625,0.6328125,0.4270966770966771,0.4835309131413712,0.2899581971133695,0.4019284498007902,41.40800813804067,41.38885271294295,1,1
ARC,TextCNN,Keyword,18,0.6328125,0.625,0.45195253089989934,0.41421395368763797,0.29928164720130285,0.4950292397660818,42.40127648097369,42.37128309433735,1,2
ARC,TextRCNN,Normal,14,0.6796875,0.6796875,0.4844495781995782,0.4844495781995782,0.13788959371216666,0.45469156447417314,42.105565419279586,42.105565419279586,1,1
ARC,TextCNN,Normal,18,0.625,0.625,0.46625712250712253,0.46625712250712253,0.2976689696386666,0.5000601296002639,42.57526066975986,42.57526066975986,1,1
ARC,TextRCNN,Keyword,14,0.6640625,0.6640625,0.47090787821720026,0.47090787821720026,0.04513974891333381,0.437006226855851,42.0325685994483,42.0325685994483,1,2
HyperPartisan,TextRCNN,Noun,4,0.6307692307692307,0.6615384615384615,0.587737843551797,0.5774231678486997,0.5891304347826087,0.5054945054945056,18.862236012252065,18.219195929124925,1,1
ARC,TextCNN,RandomMask,18,0.6015625,0.640625,0.42415310958357316,0.46205533022495815,0.31886104407355237,0.47833223589037543,42.38605124442674,41.979479748891876,1,1
ARC,TextRCNN,Noun,10,0.5859375,0.578125,0.24563492063492065,0.20953167285904317,0.10751633986928105,0.29087301587301584,43.52170848704038,43.44143236293206,1,1
SCIERC,TextRCNN,Idiom,17,0.7377963737796374,0.7419804741980475,0.639690476023599,0.6289900583945459,0.23448351714109725,0.6161169296286709,36.042738502175574,35.768156075011035,1,1
ARC,TextCNN,Noun,16,0.6484375,0.6640625,0.4930141753671166,0.48353428978428975,0.3492021878677482,0.409568060574772,42.79761739190203,42.28670906896082,1,1
HyperPartisan,TextRCNN,Noun,5,0.5076923076923077,0.5384615384615384,0.49806949806949813,0.5383522727272727,0.6158536585365854,0.5603515120186096,17.56507870090982,17.674590442376914,1,1
ARC,TextCNN,Keyword,19,0.6484375,0.6484375,0.44349976653588025,0.44723940293584036,0.3452090880340406,0.3800759511328429,41.77113918399506,41.69589203536695,1,2
ARC,TextRCNN,Normal,15,0.6875,0.6796875,0.4223226986384882,0.4191189895267972,0.18778572848340291,0.41593223658441053,42.57651843780924,42.60498916750835,1,1
ARC,TextCNN,Normal,19,0.609375,0.609375,0.42328938874820005,0.42328938874820005,0.3109692488774127,0.33663844325609027,41.52732118082805,41.52732118082805,1,1
ARC,TextRCNN,Keyword,15,0.6484375,0.6640625,0.47259730376168735,0.4931939830195644,0.10806295016821332,0.42107351712614866,42.2324116596203,42.06538263584731,1,2
ARC,TextCNN,RandomMask,19,0.5546875,0.65625,0.4032444394990294,0.4558712958867757,0.36246684770806953,0.3446310116086235,41.53209672283912,40.80846321411999,1,1
HyperPartisan,TextRCNN,Noun,6,0.6307692307692307,0.6153846153846154,0.5666666666666667,0.47051156728576077,0.5358090185676392,0.45545212765957444,20.360532259225856,18.70632071444495,1,1
ARC,TextRCNN,Noun,11,0.5546875,0.5703125,0.2361232059345267,0.22747637066522516,0.14124367344872965,0.33617272412320637,42.98854844117663,42.96853585416242,1,1
ARC,TextCNN,Noun,17,0.609375,0.625,0.41137156617032783,0.39826762474846095,0.3421593021593021,0.4525563607085346,41.76508229942728,41.55603092901336,1,1
ARC,TextCNN,Keyword,20,0.6875,0.6875,0.5580870764381404,0.534315538086749,0.2779248550233124,0.3222920021470746,41.87314714544227,41.95950312207814,1,2
HyperPartisan,TextRCNN,Noun,7,0.6615384615384615,0.6153846153846154,0.5909610983981692,0.47051156728576077,0.521712723959915,0.4868035190615836,20.415961257570522,19.49463438897826,1,1
ARC,TextCNN,Normal,20,0.640625,0.6484375,0.4659567716366071,0.44368805797377225,0.2626668901178705,0.3247611379495437,41.817177993685085,41.24043709063597,1,1
ARC,TextRCNN,Normal,16,0.71875,0.6953125,0.6032273085464576,0.4839237733974577,0.15426674215785607,0.4588662545184284,42.26289435132115,42.22957329238931,1,1
ARC,TextCNN,RandomMask,20,0.671875,0.6875,0.502185453870054,0.5261466446832301,0.26739248842739316,0.3578339786970546,41.77201912735985,41.688187585830896,1,1
ARC,TextRCNN,Keyword,16,0.6796875,0.671875,0.5232854269767022,0.4890574285796072,0.07235121618683264,0.3566998892580288,42.3538012346525,42.08836562456915,1,2
HyperPartisan,TextRCNN,Noun,8,0.6307692307692307,0.6615384615384615,0.5666666666666667,0.5909610983981692,0.5480631276901005,0.521712723959915,18.696396040022425,18.706320714444942,1,1
ARC,TextRCNN,Noun,12,0.609375,0.6171875,0.278575080338884,0.3066620079198696,0.12336788081818738,0.3751860340095634,43.02949933094987,43.156164402825716,1,1
ARC,TextCNN,Noun,18,0.6015625,0.65625,0.41383723646032644,0.47606033240896944,0.31460971700045476,0.48227082954913675,42.544482223300236,42.04081666581917,1,1
SCIERC,TextCNN,Idiom,11,0.6220362622036262,0.6234309623430963,0.43749824540718774,0.4202686478974376,0.35773638047113804,0.4189359092821056,40.79117054808255,39.7660356865087,1,1
HyperPartisan,TextCNN,Keyword,1,0.5076923076923077,0.5538461538461539,0.5047619047619047,0.41112152452358647,0.6031746031746031,0.38749999999999996,20.575633506179887,17.4460226827478,1,2
HyperPartisan,TextCNN,Noun,1,0.5230769230769231,0.5692307692307692,0.5189782764382908,0.41964285714285715,0.5871975806451613,0.38749999999999996,20.885239233858226,17.424429258861174,1,1
HyperPartisan,TextRCNN,Noun,9,0.6461538461538462,0.6461538461538462,0.6233308138070043,0.6233308138070043,0.5333333333333333,0.6370370370370371,17.791365636021666,17.791365636021666,1,1
ARC,TextRCNN,Normal,17,0.71875,0.71875,0.5446386355960824,0.5446386355960824,0.18451019860440152,0.5436184939091916,41.91172574819406,41.91172574819406,1,1
HyperPartisan,TextCNN,Keyword,2,0.6307692307692307,0.5846153846153846,0.5537757437070938,0.47218045112781953,0.5714285714285714,0.5846153846153846,19.511388361461872,18.948934369199858,1,2
ARC,TextRCNN,Keyword,17,0.671875,0.6640625,0.5080325804463737,0.5196843332436553,0.14200346594333937,0.4559965855740504,42.074157959073005,42.17456123206871,1,2
ARC,TextCNN,Noun,19,0.6015625,0.625,0.4356357842796043,0.4686838850372685,0.3845625046282941,0.34454762431189795,41.50404246652194,41.31968064354095,1,1
HyperPartisan,TextCNN,Noun,2,0.5538461538461539,0.6153846153846154,0.5469838981014179,0.5112781954887218,0.6189516129032258,0.5846153846153846,19.511388361461872,17.536514042937625,1,1
ARC,TextRCNN,Noun,13,0.640625,0.6328125,0.3992085156780334,0.30711654925225557,0.06471456594407414,0.336526119881915,43.07323404693961,42.78340733721876,1,1
HyperPartisan,TextRCNN,Noun,10,0.6615384615384615,0.6615384615384615,0.6299171842650104,0.6299171842650104,0.5101674641148325,0.6293079293919865,17.88223145201475,17.88223145201475,1,1
HyperPartisan,TextCNN,Keyword,3,0.6,0.6615384615384615,0.5953065134099617,0.5618872549019609,0.49193548387096775,0.4763427109974425,19.59070759508849,17.025397013311068,1,2
HyperPartisan,TextCNN,Noun,3,0.6153846153846154,0.6461538461538462,0.6120792551921699,0.5329584504842236,0.5236895161290323,0.45545212765957444,19.59070759508849,17.01561278456157,1,1
ARC,TextRCNN,Normal,18,0.71875,0.7265625,0.6153518142648577,0.6296574400230757,0.20034643738273575,0.46401154401154404,41.98022317820386,42.08313924352784,1,1
HyperPartisan,TextRCNN,Noun,11,0.6461538461538462,0.6307692307692307,0.6091503267973856,0.6036585365853658,0.5722222222222222,0.6024691358024691,17.968726701547215,18.01763281870428,1,1
HyperPartisan,TextCNN,Keyword,4,0.6153846153846154,0.5692307692307692,0.5834401435529352,0.3627450980392157,0.6166328600405679,0.4107744107744108,21.372790478121715,18.030465095541544,1,2
ARC,TextRCNN,Keyword,18,0.6796875,0.671875,0.5350856956735226,0.4819711158510704,0.1513975155279503,0.44901932175271075,42.19112724726865,41.9770714045001,1,2
ARC,TextCNN,Noun,20,0.65625,0.6484375,0.4790865907304264,0.4723130429315893,0.32040307774703086,0.3609192029908142,41.9061041709898,41.48730861968141,1,1
HyperPartisan,TextCNN,Noun,4,0.5230769230769231,0.5692307692307692,0.5115151515151515,0.3627450980392157,0.6027742749054225,0.4107744107744108,21.372790478121715,17.276052610698073,1,1
ARC,TextRCNN,Noun,14,0.640625,0.640625,0.4094325852946543,0.4094325852946543,0.08366229583620888,0.4511779448621554,42.37140588157733,42.37140588157733,1,1
HyperPartisan,TextRCNN,Noun,12,0.6923076923076923,0.6923076923076923,0.6564482029598309,0.6564482029598309,0.5970930232558139,0.5970930232558139,17.882231452014715,17.882231452014715,1,1
HyperPartisan,TextCNN,Keyword,5,0.6153846153846154,0.6307692307692307,0.6120792551921699,0.6264367816091954,0.5675057208237986,0.5966709346991037,17.728154917903467,17.77881339810287,1,2
SCIERC,TextRCNN,Idiom,18,0.7517433751743375,0.7545327754532776,0.6299968493325553,0.6246868825375806,0.2735695662160954,0.5874386149019492,37.29271187712563,37.09497282815895,1,1
HyperPartisan,TextCNN,Noun,5,0.5846153846153846,0.6,0.5830363506771205,0.5976190476190476,0.552738336713996,0.5821428571428571,17.54331452778638,17.492240209925917,1,1
ARC,TextRCNN,Normal,19,0.7109375,0.703125,0.6152125597011396,0.5848600508905851,0.23214896214896216,0.4975108225108225,41.40256284267772,41.44311691780631,1,1
HyperPartisan,TextCNN,Keyword,6,0.5538461538461539,0.5538461538461539,0.5534233593935086,0.5534233593935086,0.6189516129032258,0.6349206349206349,17.13535567201826,17.400067880935083,1,2
HyperPartisan,TextRCNN,Noun,13,0.6923076923076923,0.676923076923077,0.6388888888888888,0.6259249109345026,0.5971867007672634,0.5970930232558139,18.582233885519546,18.59403014617613,1,1
ARC,TextRCNN,Keyword,19,0.6171875,0.640625,0.45799780940901874,0.4669393795347994,0.1062316921471851,0.46888422035480865,41.39157259648197,41.30466037840569,1,2
HyperPartisan,TextCNN,Noun,6,0.5692307692307692,0.5230769230769231,0.5691287878787878,0.5230769230769231,0.5696939033645334,0.6027742749054226,17.09603581044286,17.088845354565144,1,1
ARC,TextRCNN,Noun,15,0.671875,0.671875,0.4594581452139592,0.4615081979212414,0.1187543155076446,0.43734335839599003,42.34314333610006,42.39413110155173,1,1
HyperPartisan,TextCNN,Keyword,7,0.6,0.6461538461538462,0.5921814671814671,0.6289401836684041,0.6289372599231755,0.6097495286830057,17.142138831749694,17.050907426495034,1,2
HyperPartisan,TextRCNN,Noun,14,0.6307692307692307,0.6307692307692307,0.5025510204081632,0.5025510204081632,0.6111111111111112,0.5507640067911715,20.46065953374414,20.46065953374414,1,1
HyperPartisan,TextCNN,Noun,7,0.5846153846153846,0.6,0.578226387887527,0.5833333333333334,0.6189516129032258,0.6493506493506493,17.09405548303626,17.032960973837298,1,1
HyperPartisan,TextCNN,Keyword,8,0.5846153846153846,0.6615384615384615,0.5699583435432493,0.6299171842650104,0.6015684290412344,0.6971153846153846,17.57295169302729,16.98850383438817,1,2
ARC,TextRCNN,Normal,20,0.71875,0.7265625,0.6042878886714503,0.6109942468433034,0.2178088578088578,0.5180871102910083,41.98887353693202,42.025134536886895,1,1
HyperPartisan,TextRCNN,Noun,15,0.6615384615384615,0.6615384615384615,0.5618872549019609,0.5618872549019609,0.4107744107744108,0.5722222222222222,19.908088546819396,19.908088546819396,1,1
ARC,TextRCNN,Keyword,20,0.6484375,0.640625,0.5131140463061552,0.48198795600111394,0.16487535543715318,0.49043695360643275,42.132188200745745,41.92826847908356,1,2
Parties,TextCNN,Noun,4,0.5521868787276342,0.5521868787276342,0.5520805459006919,0.5520805459006919,0.3130761351997269,0.5709963025783122,13.664656529428735,13.664656529428735,1,1
HyperPartisan,TextCNN,Noun,8,0.6461538461538462,0.6615384615384615,0.6167649320687003,0.6299171842650104,0.5709962168978563,0.6971153846153846,17.57295169302729,17.254110796964223,1,1
HyperPartisan,TextCNN,Keyword,9,0.7076923076923077,0.7230769230769231,0.6834145091002307,0.6834415584415583,0.6464285714285714,0.5970930232558139,18.94126204284305,17.06285637010706,1,2
ARC,TextRCNN,Noun,16,0.625,0.625,0.4207869142351901,0.4207869142351901,0.11683436060794551,0.45547150543969206,42.12671518820205,42.12671518820205,1,1
SCIERC,TextCNN,Idiom,12,0.6164574616457462,0.6485355648535565,0.45840884412831534,0.4647873120928448,0.36555362190395446,0.4404288941963839,40.32018410479409,38.86609740959902,1,1
HyperPartisan,TextRCNN,Noun,16,0.676923076923077,0.6615384615384615,0.6431372549019607,0.6366869918699187,0.5689149560117301,0.6370370370370371,17.946957375080032,18.081377469808714,1,1
Parties,TextCNN,Normal,4,0.5531809145129225,0.5531809145129225,0.5510381071593367,0.5510381071593367,0.3130761351997269,0.5641070640669077,13.771080806597672,13.771080806597672,1,1
HyperPartisan,TextCNN,Noun,9,0.6923076923076923,0.6923076923076923,0.6832358674463938,0.6388888888888888,0.6142857142857143,0.572944297082228,19.162561975266158,16.989437069050034,1,1
Twitter,TextRCNN,RandomMask,1,0.8860294117647058,0.875,0.7879222314444527,0.7142857142857143,0.813607440039158,0.7095347063310451,19.984525992623965,19.24731504408638,1,1
HyperPartisan,TextCNN,Keyword,10,0.5692307692307692,0.6461538461538462,0.5608108108108107,0.6091503267973856,0.5821428571428571,0.6097495286830057,18.160841895031325,17.53154611068668,1,2
HyperPartisan,TextRCNN,Noun,17,0.676923076923077,0.676923076923077,0.656084656084656,0.6719538572458543,0.5599757060431217,0.668421052631579,17.542713513271234,17.667747092872332,1,1
HyperPartisan,TextCNN,Noun,10,0.5384615384615384,0.6923076923076923,0.5374762808349146,0.6482683982683983,0.6142857142857143,0.6370370370370371,18.160841895031325,17.096115023263287,1,1
HyperPartisan,TextCNN,Keyword,11,0.6461538461538462,0.6923076923076923,0.644808743169399,0.6832358674463938,0.6111111111111112,0.6725571725571726,17.518771383088215,17.0134512719849,1,2
ARC,TextRCNN,Noun,17,0.65625,0.65625,0.48163795663795667,0.43082659478885893,0.1338372093023256,0.4393525469761416,42.44985682565087,42.19698055630671,1,1
Parties,TextCNN,RandomMask,4,0.5521868787276342,0.5521868787276342,0.5521734930853901,0.5521734930853901,0.3130761351997269,0.5631185743304483,13.626893919606836,13.626893919606836,1,1
Parties,TextCNN,Idiom,2,0.555168986083499,0.555168986083499,0.5484738544662283,0.5484738544662283,0.3130761351997269,0.5597874018530535,13.516209228568666,13.516209228568666,1,1
HyperPartisan,TextRCNN,Noun,18,0.7076923076923077,0.6615384615384615,0.6834145091002307,0.6474358974358975,0.5278592375366569,0.657608695652174,17.68044116681041,18.069605939548502,1,1
HyperPartisan,TextCNN,Noun,11,0.6461538461538462,0.676923076923077,0.644808743169399,0.6655231560891939,0.6315789473684211,0.7083333333333333,17.523799616840265,17.037507403386385,1,1
HyperPartisan,TextCNN,Keyword,12,0.6153846153846154,0.6307692307692307,0.6094688776736361,0.6235521235521235,0.6111111111111112,0.6111111111111112,17.430295056944637,16.971381922496747,1,2
Twitter,TextRCNN,RandomMask,2,0.9154411764705882,0.8860294117647058,0.8331866783990614,0.7489205848197005,0.84824006016059,0.7705802968960864,19.844026064464394,19.316658193800766,1,1
HyperPartisan,TextRCNN,Noun,19,0.6923076923076923,0.6923076923076923,0.6564482029598309,0.6564482029598309,0.5079796264855687,0.6646119361165592,18.39014319028666,18.39014319028666,1,1
HyperPartisan,TextCNN,Noun,12,0.5846153846153846,0.6,0.578226387887527,0.5921814671814671,0.6334429547179358,0.6211764705882353,17.45178364891632,17.429220579587675,1,1
HyperPartisan,TextCNN,Keyword,13,0.7230769230769231,0.7230769230769231,0.6653318077803203,0.6653318077803203,0.6856984478935698,0.6565279770444763,18.2178561485745,18.2178561485745,1,2
ARC,TextRCNN,Noun,18,0.6328125,0.6171875,0.5004890953671441,0.3854238432961837,0.13847125272599528,0.4848955722639933,42.258551490256544,42.00612602358393,1,1
Twitter,TextRCNN,Keyword,1,0.8933823529411765,0.8897058823529411,0.7938478425633118,0.765382403680276,0.7838779956427016,0.7497412305922945,19.560176287453576,19.27336272735779,1,2
HyperPartisan,TextRCNN,Noun,20,0.6923076923076923,0.7076923076923077,0.6794871794871795,0.7006060606060607,0.48489157483114115,0.7161410018552875,17.560629274869836,17.52186905216689,1,1
HyperPartisan,TextCNN,Noun,13,0.6153846153846154,0.7076923076923077,0.5966741126830479,0.6520146520146519,0.711553999461352,0.6565279770444763,18.56818820685874,16.972676736863406,1,1
HyperPartisan,TextCNN,Keyword,14,0.7076923076923077,0.7230769230769231,0.677124183006536,0.6749999999999999,0.6634615384615384,0.6337209302325582,19.374041931117027,18.571106848523197,1,2
Parties,TextCNN,Keyword,4,0.544234592445328,0.544234592445328,0.5383583357416214,0.5383583357416214,0.3130761351997269,0.5596324871753597,14.051067944536536,14.051067944536536,1,2
SCIERC,TextRCNN,Idiom,19,0.7531380753138075,0.7531380753138075,0.6301668575937729,0.6301668575937729,0.2369989128909232,0.6050820455141438,36.95781695803333,36.95781695803333,1,1
HyperPartisan,TextCNN,Noun,14,0.7076923076923077,0.7230769230769231,0.6934723256391164,0.6749999999999999,0.6634615384615384,0.6472148541114058,18.726408918525614,18.189255856758944,1,1
HyperPartisan,TextCNN,Keyword,15,0.7230769230769231,0.676923076923077,0.7075,0.6153846153846153,0.6776191758685699,0.5971867007672634,18.679308214380708,18.15109969355369,1,2
ARC,TextRCNN,Noun,19,0.6328125,0.6328125,0.4471127845077425,0.4471127845077425,0.125512939111459,0.4978564645231313,41.52174571163562,41.52174571163562,1,1
Twitter,TextRCNN,RandomMask,3,0.8897058823529411,0.8897058823529411,0.8290741516547968,0.8290741516547968,0.8162162162162161,0.8190045248868778,18.434128380406957,18.434128380406957,1,1
HyperPartisan,TextCNN,Noun,15,0.676923076923077,0.6615384615384615,0.656084656084656,0.5618872549019609,0.657608695652174,0.5569053708439897,18.810999711869343,17.50185581588549,1,1
HyperPartisan,TextCNN,Keyword,16,0.7230769230769231,0.7230769230769231,0.7198275862068965,0.7198275862068965,0.6254846213491858,0.675925925925926,17.513803585101435,17.438856683532727,1,2
Twitter,TextRCNN,Keyword,2,0.9154411764705882,0.8823529411764706,0.8331866783990614,0.743879472693032,0.8456737588652482,0.7705802968960864,19.844026064464394,19.31623222830796,1,2
HyperPartisan,TextCNN,Noun,16,0.676923076923077,0.6923076923076923,0.6766169154228856,0.6794871794871795,0.6464285714285714,0.6906177306797621,17.56185760908845,17.449855333880645,1,1
HyperPartisan,TextCNN,Keyword,17,0.676923076923077,0.7076923076923077,0.6612062546537603,0.6834145091002307,0.6352631578947368,0.657608695652174,17.778159213285083,17.267479670651102,1,2
ARC,TextRCNN,Noun,20,0.65625,0.65625,0.4806246431426288,0.4806246431426288,0.17210610740022506,0.5053653486845427,41.74979171571401,41.74979171571401,1,1
SCIERC,TextCNN,Idiom,13,0.5983263598326359,0.596931659693166,0.43060823043098784,0.3993995561509622,0.3458581445622106,0.42706129952045657,38.91141728502815,37.870580618023766,1,1
HyperPartisan,TextCNN,Noun,17,0.6153846153846154,0.6923076923076923,0.6094688776736361,0.6697154471544715,0.6906177306797621,0.6436843522757878,17.1913829431226,17.428799174644215,1,1
HyperPartisan,TextCNN,Keyword,18,0.6461538461538462,0.6461538461538462,0.6375757575757576,0.6375757575757576,0.6956521739130435,0.7231842853450503,17.131489393506143,17.131489393506143,1,2
Twitter,TextRCNN,RandomMask,4,0.9117647058823529,0.9044117647058824,0.8506451908117507,0.8011695906432749,0.7846397466349961,0.8186811721728928,19.477940307863616,18.779143409141113,1,1
Twitter,TextRCNN,Normal,1,0.9007352941176471,0.8823529411764706,0.8117647058823529,0.7376732971669681,0.8086505106372657,0.7327219128725844,19.829006029622036,19.206403803222603,1,1
HyperPartisan,TextCNN,Noun,18,0.6461538461538462,0.6307692307692307,0.6407113674597453,0.6235521235521235,0.712474645030426,0.7557508400103385,17.08970282109055,17.12052013506344,1,1
Twitter,TextRCNN,Keyword,3,0.9044117647058824,0.9044117647058824,0.8431372549019607,0.8431372549019607,0.8196710793644004,0.8405814089790177,18.727433963813063,18.727433963813063,1,2
HyperPartisan,TextCNN,Keyword,19,0.6923076923076923,0.6923076923076923,0.6281464530892449,0.6281464530892449,0.7206208425720622,0.6608851674641149,18.645023816528948,18.492644009134686,1,2
HyperPartisan,TextCNN,Noun,19,0.6307692307692307,0.6615384615384615,0.5779220779220778,0.6027777777777777,0.699915942841132,0.6365016702095354,18.76338137059054,18.18285493863751,1,1
HyperPartisan,TextCNN,Keyword,20,0.7076923076923077,0.7692307692307693,0.6410927056088346,0.7252747252747253,0.7352199495657046,0.6926829268292685,18.211314837962092,18.19727812932966,1,2
Twitter,TextRCNN,RandomMask,5,0.9191176470588235,0.9191176470588235,0.8585342789598108,0.8585342789598108,0.7960068916590656,0.8378752115966908,18.96082839983547,18.96082839983547,1,1
HyperPartisan,TextCNN,Noun,20,0.7230769230769231,0.7076923076923077,0.6834415584415583,0.6520146520146519,0.75,0.6843501326259948,18.637671105604134,18.012537661407745,1,1
Twitter,TextRCNN,Normal,2,0.9117647058823529,0.8860294117647058,0.8241379310344827,0.7489205848197005,0.84824006016059,0.7602842928216063,19.69649406166333,19.316658193800766,1,1
Twitter,TextRCNN,Keyword,4,0.9117647058823529,0.9007352941176471,0.8482142857142856,0.7912153518123667,0.7612029513402447,0.8000816659861167,19.68661550085271,18.855379750061935,1,2
Twitter,TextCNN,RandomMask,1,0.8823529411764706,0.8786764705882353,0.8097902097902099,0.7191401483150286,0.6779916643692327,0.7327219128725844,20.35318662279793,18.410457240000856,1,1
Twitter,TextRCNN,RandomMask,6,0.9191176470588235,0.8933823529411765,0.8560984994228549,0.7651192567668166,0.7352941176470589,0.7806390611529797,19.661514222707414,18.929049145487742,1,1
SCIERC,TextRCNN,Idiom,20,0.7573221757322176,0.7684797768479776,0.6440221038839365,0.6505431404488659,0.23472340201399208,0.5890747027702118,37.84285871136146,37.41341541361731,1,1
Twitter,TextRCNN,Keyword,5,0.9117647058823529,0.9191176470588235,0.8529729729729729,0.8585342789598108,0.778105819283661,0.8350435436528152,18.96082839983547,18.72719579773178,1,2
Twitter,TextRCNN,Normal,3,0.8860294117647058,0.8860294117647058,0.8268689813769172,0.8268689813769172,0.8080369554524263,0.8216783216783217,18.391497689766002,18.391497689766002,1,1
Twitter,TextCNN,RandomMask,2,0.8860294117647058,0.8786764705882353,0.8023209471339818,0.7389407556059681,0.6635416666666667,0.8080652327313593,19.43604467485745,18.69484834918985,1,1
Twitter,TextCNN,Keyword,1,0.8897058823529411,0.8823529411764706,0.8190045248868778,0.7310924369747899,0.68125,0.743879472693032,20.306576002656648,18.410457240000856,1,2
SCIERC,TextCNN,Idiom,14,0.6248256624825662,0.6317991631799164,0.4600102731295607,0.4566862293422173,0.3876722351154074,0.48682085307045914,38.52380250973367,38.039230535517824,1,1
Twitter,TextCNN,Normal,1,0.8860294117647058,0.8823529411764706,0.7655107205428404,0.7310924369747899,0.7044614947428247,0.743879472693032,20.35192743045025,19.754239703639744,1,1
Twitter,TextRCNN,RandomMask,7,0.9044117647058824,0.9117647058823529,0.820452929826343,0.8204027731924728,0.7806451612903226,0.831055900621118,19.402978304934802,19.116685560131355,1,1
Twitter,TextRCNN,Keyword,6,0.9154411764705882,0.8933823529411765,0.8396514161220043,0.7651192567668166,0.7992196562269325,0.7655107205428404,19.64978424079241,19.236705447483555,1,2
Twitter,TextCNN,RandomMask,3,0.8713235294117647,0.8823529411764706,0.8019266379543515,0.8125269234082881,0.6691695181875679,0.8288751491484977,18.624124745560465,18.513880843870904,1,1
Twitter,TextRCNN,Normal,4,0.9117647058823529,0.9044117647058824,0.8482142857142856,0.8054363376251787,0.778105819283661,0.8186811721728928,19.333415641080915,18.855379750061935,1,1
Twitter,TextCNN,Keyword,2,0.8823529411764706,0.8897058823529411,0.7906887264332435,0.765382403680276,0.6642472720090851,0.8133248864956182,19.446282056508757,19.00648644577181,1,2
HyperPartisan,TextRCNN,Idiom,1,0.6307692307692307,0.5846153846153846,0.5962732919254659,0.36893203883495146,0.5552941176470588,0.37,21.57615543388245,18.072371570002367,1,1
Twitter,TextCNN,Normal,2,0.8860294117647058,0.8823529411764706,0.7989652623798965,0.743879472693032,0.6936936936936937,0.8117647058823529,19.394007123992317,18.652526971522466,1,1
Twitter,TextRCNN,RandomMask,8,0.8933823529411765,0.8933823529411765,0.833639143730887,0.833639143730887,0.6732006780888428,0.8162162162162161,18.449200841534786,18.449200841534786,1,1
Parties,TextCNN,Noun,5,0.5666003976143141,0.5666003976143141,0.5665849802371542,0.5665849802371542,0.3130761351997269,0.5905269121364696,13.514375627965952,13.514375627965952,1,1
HyperPartisan,TextRCNN,Idiom,2,0.6153846153846154,0.5846153846153846,0.5834401435529352,0.36893203883495146,0.596153846153846,0.4107744107744108,20.728880619698185,18.072371570002367,1,1
Twitter,TextCNN,RandomMask,4,0.8713235294117647,0.8970588235294118,0.783906480535694,0.8066416167360617,0.7426949758250998,0.8691804540207773,19.357772805802384,18.8636217908677,1,1
Twitter,TextRCNN,Keyword,7,0.9007352941176471,0.9044117647058824,0.8152871048064589,0.8133248864956182,0.778105819283661,0.831055900621118,19.29081773641202,19.187642084405052,1,2
Twitter,TextRCNN,Normal,5,0.9154411764705882,0.9191176470588235,0.8533348962606964,0.8585342789598108,0.8106928187282505,0.8350435436528152,18.949499972532653,18.90386727533452,1,1
Twitter,TextCNN,Keyword,3,0.8823529411764706,0.8860294117647058,0.81515460414543,0.81707343529667,0.6437712031558185,0.8383197939369924,18.592611558458945,18.519420962364425,1,2
Parties,TextCNN,Normal,5,0.5631212723658051,0.5631212723658051,0.5630175359008971,0.5630175359008971,0.3130761351997269,0.5818765678886508,13.491818971370616,13.491818971370616,1,1
HyperPartisan,TextRCNN,Idiom,3,0.5384615384615384,0.6307692307692307,0.5248538011695907,0.5390070921985816,0.6159554730983303,0.5054945054945056,19.02742724754556,17.729405305131777,1,1
Twitter,TextCNN,Normal,3,0.8713235294117647,0.8823529411764706,0.7992196562269325,0.8125269234082881,0.6732006780888428,0.8335664335664335,18.57781299276642,18.531355655036545,1,1
Twitter,TextRCNN,RandomMask,9,0.8970588235294118,0.8897058823529411,0.8199527186761228,0.7928303036457804,0.6469098277608916,0.7838779956427016,19.006897741163254,18.743446804257722,1,1
HyperPartisan,TextRCNN,Idiom,4,0.5692307692307692,0.6307692307692307,0.5512820512820513,0.5390070921985816,0.6097495286830057,0.5054945054945056,18.862236012252065,17.93171664890231,1,1
Parties,TextCNN,RandomMask,5,0.577037773359841,0.577037773359841,0.5769373413557034,0.5769373413557034,0.3130761351997269,0.5675828878936278,13.488601025462932,13.488601025462932,1,1
Parties,TextCNN,Idiom,3,0.5278330019880716,0.5278330019880716,0.5163515385962303,0.5163515385962303,0.3130761351997269,0.5471212855297158,15.181717458021717,15.181717458021717,1,1
Twitter,TextCNN,RandomMask,5,0.8786764705882353,0.8933823529411765,0.782257477621716,0.7938478425633118,0.7054483925549916,0.8152871048064589,19.48348744829972,19.067935965213017,1,1
